text,label
"Can I get proof of delivery?",ask_delivery_options
"How are lost or damaged shipments handled?",ask_delivery_options
"Can I specify a neighbor to receive my parcel?",ask_delivery_options
"Are there any size or weight restrictions for delivery?",ask_delivery_options
"What is your fastest delivery method?",ask_delivery_options
"Can I specify a delivery time window?",ask_delivery_options
"هل عندكم توصيل مخصص للفنادق الكبيرة؟",ask_delivery_options
"إزاي أقدر أطلب delivery recurring أسبوعي؟",ask_delivery_options
"هل ممكن توصيل الطلبات بشكل مجدول حسب قائمة تشغيل المطعم؟",ask_delivery_options
"هل عندكم delivery services في أوقات متأخرة من الليل؟",ask_delivery_options
"هل بتوصلوا للمطابخ المركزية؟",ask_delivery_options
"هل التوصيل متاح أيام السبت والأحد؟",ask_delivery_options
"هل فيه إمكانية توصيل في مواعيد محددة للشيف؟",ask_delivery_options
"هل بتوفروا توصيل بمركبات مجهزة؟",ask_delivery_options
"هل عندكم option لتوصيل الصبح بدري؟",ask_delivery_options
"هل أقدر أطلب توصيل لموقع مختلف كل مرة؟",ask_delivery_options

"عندكم أبلكيشن على الموبايل؟",ask_about_app
"ليكم تطبيق على جوجل بلاي أو أبل ستور؟",ask_about_app
"إزاي أنزل التطبيق بتاعكم؟",ask_about_app
"التطبيق مش بيشتغل عندي، إيه الحل؟",ask_about_app
"هل التطبيق مجاني؟",ask_about_app
"هل فيه عروض خاصة لمستخدمي التطبيق؟",ask_about_app
"التطبيق آمن؟",ask_about_app
"إزاي أفعل الإشعارات في التطبيق؟",ask_about_app
"هل أقدر أتابع طلبي من التطبيق؟",ask_about_app
"التطبيق بيهنج كتير، فيه تحديث جديد؟",ask_about_app
"نسيت كلمة السر على التطبيق، أعمل إيه؟",ask_about_app
"هل أقدر أحفظ بيانات الدفع على التطبيق؟",ask_about_app
"إيه أقل إصدار أندرويد/iOS بيشتغل عليه؟",ask_about_app
"هل التطبيق بيدعم الوضع الليلي؟",ask_about_app
"مش عارف أعمل لوجين من التطبيق.",ask_about_app
"إيه مميزات التطبيق عن الموقع؟",ask_about_app
"هل التطبيق فيه عربي؟",ask_about_app
"كيف يمكنني تحديث التطبيق؟",ask_about_app
"هل يمكنني استخدام التطبيق بدون اتصال بالإنترنت؟",ask_about_app
"كيف يمكنني مسح ذاكرة التخزين المؤقت للتطبيق؟",ask_about_app
"هل التطبيق يستهلك الكثير من بيانات الهاتف؟",ask_about_app
"كيف يمكنني تقديم ملاحظات حول التطبيق؟",ask_about_app
"هل هناك أي ميزات قادمة للتطبيق؟",ask_about_app
"كيف يمكنني تخصيص إعدادات التطبيق؟",ask_about_app
"هل يمكنني مزامنة بياناتي بين أجهزة متعددة؟",ask_about_app
"هل التطبيق متاح على الأجهزة اللوحية؟",ask_about_app
"كيف يمكنني حذف حسابي من خلال التطبيق؟",ask_about_app
"هل يمكنني إدارة اشتراكي من التطبيق؟",ask_about_app
"هل هناك نسخة ويب من التطبيق؟",ask_about_app
"كيف يمكنني الإبلاغ عن خطأ في التطبيق؟",ask_about_app
"هل التطبيق يستخدم خدمات الموقع؟",ask_about_app
"كيف يمكنني إيقاف تشغيل التحديثات التلقائية؟",ask_about_app
"هل يمكنني تغيير اللغة في التطبيق؟",ask_about_app
"ما هي الأذونات التي يحتاجها التطبيق؟",ask_about_app
"هل هناك أي دروس تعليمية لاستخدام التطبيق؟",ask_about_app
"كيف يمكنني إنشاء اختصار للتطبيق على شاشتي الرئيسية؟",ask_about_app
"هل يمكنني استخدام Touch ID أو Face ID لتسجيل الدخول؟",ask_about_app
"هل التطبيق متوافق مع قارئات الشاشة؟",ask_about_app
"كيف يمكنني البحث عن منتجات داخل التطبيق؟",ask_about_app
"هل يمكنني الوصول إلى سجل طلباتي في التطبيق؟",ask_about_app
"كيف يمكنني إدارة قائمة أمنياتي؟",ask_about_app
"هل يمكنني مشاركة المنتجات من التطبيق؟",ask_about_app
"كيف يمكنني مسح سجل البحث الخاص بي؟",ask_about_app
"هل هناك أي بيض عيد الفصح مخفي في التطبيق؟",ask_about_app
"هل التطبيق متاح في منطقتي؟",ask_about_app
"كيف يمكنني إعادة تعيين تفضيلات التطبيق؟",ask_about_app
"هل يمكنني استخدام التطبيق في الوضع الأفقي؟",ask_about_app
"كيف يمكنني الحصول على دعم فني للتطبيق؟",ask_about_app
"عندكم أبلكيشن؟",ask_about_app
"الأبلكيشن بتاعكم اسمه إيه؟",ask_about_app
"أنزله منين؟",ask_about_app
"هو الأبلكيشن ببلاش؟",ask_about_app
"فيه خصومات على الأبلكيشن؟",ask_about_app
"الأبلكيشن تقيل؟",ask_about_app
"مش بيفتح معايا.",ask_about_app
"إزاي أعمل إشعارات؟",ask_about_app
"ممكن أتابع الأوردر من عليه؟",ask_about_app
"بيهنج.",ask_about_app
"عايز أرجع الباسورد.",ask_about_app
"فيه dark mode؟",ask_about_app
"مش عارف أدخل على حسابي.",ask_about_app
"إيه الفرق بينه وبين الويب سايت؟",ask_about_app
"هل فيه عربي؟",ask_about_app
"أحدثه إزاي؟",ask_about_app
"بيسحب نت كتير؟",ask_about_app
"إزاي أبلغ عن مشكلة فيه؟",ask_about_app
"هل فيه features جاية؟",ask_about_app
"إيه الصلاحيات اللي بيطلبها؟",ask_about_app
"Do you have a mobile app?",ask_about_app
"Do you have an app on Google Play or the App Store?",ask_about_app
"How do I download your app?",ask_about_app
"The app isn't working for me, what's the solution?",ask_about_app
"Is the app free?",ask_about_app
"Are there special offers for app users?",ask_about_app
"Is the app secure?",ask_about_app
"How do I enable notifications in the app?",ask_about_app
"Can I track my order from the app?",ask_about_app
"The app crashes a lot, is there a new update?",ask_about_app
"I forgot my password on the app, what should I do?",ask_about_app
"Can I save my payment details on the app?",ask_about_app
"What's the minimum Android/iOS version it runs on?",ask_about_app
"Does the app support dark mode?",ask_about_app
"I can't log in from the app.",ask_about_app
"What are the advantages of the app over the website?",ask_about_app
"Does the app support English?",ask_about_app
"How can I update the app?",ask_about_app
"Can I use the app offline?",ask_about_app
"How do I clear the app's cache?",ask_about_app
"Does the app consume a lot of mobile data?",ask_about_app
"How can I provide feedback on the app?",ask_about_app
"Are there any upcoming features for the app?",ask_about_app
"How can I customize the app's settings?",ask_about_app
"Can I sync my data across multiple devices?",ask_about_app
"Is the app available on tablets?",ask_about_app
"How do I delete my account through the app?",ask_about_app
"Can I manage my subscription from the app?",ask_about_app
"Is there a web version of the app?",ask_about_app
"How do I report a bug in the app?",ask_about_app
"Does the app use location services?",ask_about_app
"How do I turn off automatic updates?",ask_about_app
"Can I change the language in the app?",ask_about_app
"What permissions does the app require?",ask_about_app
"Are there any tutorials for using the app?",ask_about_app
"How do I create a shortcut for the app on my home screen?",ask_about_app
"Can I use Touch ID or Face ID to log in?",ask_about_app
"Is the app compatible with screen readers?",ask_about_app
"How do I search for products within the app?",ask_about_app
"Can I access my order history in the app?",ask_about_app
"How do I manage my wishlist?",ask_about_app
"Can I share products from the app?",ask_about_app
"How do I clear my search history?",ask_about_app
"Are there any hidden easter eggs in the app?",ask_about_app
"Is the app available in my region?",ask_about_app
"How do I reset the app's preferences?",ask_about_app
"Can I use the app in landscape mode?",ask_about_app
"How do I get technical support for the app?",ask_about_app
"المنتج وصلني مكسور، أعمل إيه؟",request_customer_support
"عندي مشكلة في الطلب.",request_customer_support
"إزاي أقدم شكوى؟",request_customer_support
"اتخصم مني مبلغ غلط.",request_customer_support
"الأوردر وصل ناقص.",request_customer_support
"كود الخصم مش شغال.",request_customer_support
"المنتج اللي وصلني غير اللي طلبته.",request_customer_support
"الموقع مش بيفتح معايا.",request_customer_support
"مندوب التوصيل كان غير مهذب.",request_customer_support
"عايز أبلغ عن مشكلة.",request_customer_support
"الدفع اترفض بالرغم إن الكارت بتاعي سليم.",request_customer_support
"لم أستلم رسالة تأكيد الطلب.",request_customer_support
"التطبيق بيقفل لوحده.",request_customer_support
"وصلني منتج بتاريخ صلاحية منتهي.",request_customer_support
"لا أستطيع تسجيل الدخول إلى حسابي.",request_customer_support
"تم خصم المبلغ مرتين.",request_customer_support
"الشحنة ضاعت.",request_customer_support
"أواجه مشكلة فنية.",request_customer_support
"أحتاج مساعدة في حل مشكلة.",request_customer_support
"المنتج مختلف عن الوصف.",request_customer_support
"الفاتورة فيها مبلغ زيادة.",request_customer_support
"تم إلغاء طلبي بدون سبب.",request_customer_support
"لم يتم استرداد المبلغ المستحق لي.",request_customer_support
"أريد تصعيد شكوى.",request_customer_support
"تم رفض طلب الإرجاع الخاص بي.",request_customer_support
"المنتج اللي وصل جودته سيئة.",request_customer_support
"الهدية اللي مع الأوردر موصلتش.",request_customer_support
"لا يمكنني تطبيق نقاط الولاء الخاصة بي.",request_customer_support
"أريد الإبلاغ عن سلوك غير لائق من موظف.",request_customer_support
"وصلني طلب ليس لي.",request_customer_support
"المعلومات على الموقع مضللة.",request_customer_support
"أحتاج إلى مساعدة عاجلة.",request_customer_support
"لا يمكنني تحديث معلوماتي الشخصية.",request_customer_support
"هناك خطأ في الفوترة.",request_customer_support
"تم تسليم طلبي إلى عنوان خاطئ.",request_customer_support
"أريد التحدث إلى مشرف.",request_customer_support
"المنتج تسبب لي في حساسية.",request_customer_support
"التغليف كان سيئًا والمنتجات تضررت.",request_customer_support
"أريد إلغاء طلبي ولكن لا يوجد خيار لذلك.",request_customer_support
"الرابط الذي أرسلتموه لا يعمل.",request_customer_support
"لم أتلق أي رد من خدمة العملاء.",request_customer_support
"هناك مشكلة أمنية في حسابي.",request_customer_support
"أريد الإبلاغ عن منتج مقلد.",request_customer_support
"الأسعار المعروضة غير صحيحة.",request_customer_support
"لا يمكنني الوصول إلى سجل طلباتي.",request_customer_support
"أعتقد أن حسابي قد تم اختراقه.",request_customer_support
"الخدمة كانت سيئة للغاية.",request_customer_support
"أريد أن أقدم شكوى رسمية.",request_customer_support
"أحتاج مساعدة في مشكلة معقدة.",request_customer_support
"عندي مشكلة.",request_customer_support
"محتاج مساعدة.",request_customer_support
"أعمل إيه لو الحاجة وصلت بايظة؟",request_customer_support
"الأوردر فيه حاجة ناقصة.",request_customer_support
"الكوبون مش عايز يشتغل.",request_customer_support
"وصلني أوردر غلط.",request_customer_support
"السايت واقع.",request_customer_support
"عايز أشتكي المندوب.",request_customer_support
"مش عارف أدفع بالفيزا.",request_customer_support
"مجيش إيميل تأكيد.",request_customer_support
"الأبلكيشن بيقفل.",request_customer_support
"الحاجة اللي وصلت منتهية الصلاحية.",request_customer_support
"مش عارف أعمل لوجين.",request_customer_support
"اتخصم مني الفلوس مرتين.",request_customer_support
"الشحنة بتاعتي ضاعت.",request_customer_support
"المنتج مش زي الصورة.",request_customer_support
"الفاتورة فيها فلوس زيادة.",request_customer_support
"الأوردر اتلغى لوحده.",request_customer_support
"فلوسي مرجعتش.",request_customer_support
"جودة المنتج وحشة أوي.",request_customer_support
"I received a broken item, what should I do?",request_customer_support
"I have a problem with my order.",request_customer_support
"How do I file a complaint?",request_customer_support
"I was charged the wrong amount.",request_customer_support
"My order arrived with missing items.",request_customer_support
"The discount code is not working.",request_customer_support
"I received the wrong product.",request_customer_support
"The website is not loading for me.",request_customer_support
"The delivery driver was rude.",request_customer_support
"I want to report an issue.",request_customer_support
"My payment was declined even though my card is fine.",request_customer_support
"I did not receive an order confirmation email.",request_customer_support
"The app keeps crashing.",request_customer_support
"I received an expired product.",request_customer_support
"I can't log in to my account.",request_customer_support
"I was charged twice.",request_customer_support
"My shipment is lost.",request_customer_support
"I'm facing a technical issue.",request_customer_support
"I need help resolving a problem.",request_customer_support
"The product doesn't match the description.",request_customer_support
"The invoice has an extra charge.",request_customer_support
"My order was canceled for no reason.",request_customer_support
"I haven't received my refund.",request_customer_support
"I want to escalate a complaint.",request_customer_support
"My return request was denied.",request_customer_support
"The quality of the product I received is poor.",request_customer_support
"The free gift with my order didn't arrive.",request_customer_support
"I can't apply my loyalty points.",request_customer_support
"I want to report inappropriate behavior from an employee.",request_customer_support
"I received an order that isn't mine.",request_customer_support
"The information on the website is misleading.",request_customer_support
"I need urgent assistance.",request_customer_support
"I can't update my personal information.",request_customer_support
"There's a billing error.",request_customer_support
"My order was delivered to the wrong address.",request_customer_support
"I want to speak to a supervisor.",request_customer_support
"The product caused me an allergic reaction.",request_customer_support
"The packaging was poor and the products were damaged.",request_customer_support
"I want to cancel my order but there's no option.",request_customer_support
"The link you sent me is not working.",request_customer_support
"I haven't received any response from customer service.",request_customer_support
"There's a security issue with my account.",request_customer_support
"I want to report a counterfeit product.",request_customer_support
"The prices displayed are incorrect.",request_customer_support
"I can't access my order history.",request_customer_support
"I think my account has been hacked.",request_customer_support
"The service was very poor.",request_customer_support
"I want to make a formal complaint.",request_customer_support
"I need help with a complex issue.",request_customer_support
"إزاي أكلمكم؟",how_to_contact_support
"ممكن رقم خدمة العملاء؟",how_to_contact_support
"عايز أكلم حد من الدعم.",how_to_contact_support
"ما هو البريد الإلكتروني للتواصل؟",how_to_contact_support
"هل فيه واتساب للتواصل؟",how_to_contact_support
"ما هي مواعيد عملكم؟",how_to_contact_support
"هل يمكنني زيارة مكتبكم؟",how_to_contact_support
"كيف أصل إلى قسم الشكاوى؟",how_to_contact_support
"هل هناك أي طريقة للتواصل الفوري؟",how_to_contact_support
"أريد التحدث مع مسؤول.",how_to_contact_support
"كيف يمكنني إرسال استفسار؟",how_to_contact_support
"هل لديكم حضور على وسائل التواصل الاجتماعي؟",how_to_contact_support
"ما هو أفضل وقت للاتصال؟",how_to_contact_support
"هل يمكنني الحصول على مساعدة خارج ساعات العمل؟",how_to_contact_support
"هل هناك أي رسوم على المكالمات؟",how_to_contact_support
"هل يمكنني طلب معاودة الاتصال؟",how_to_contact_support
"هل هناك أي قسم للأسئلة الشائعة؟",how_to_contact_support
"هل يمكنني التواصل مع فريق المبيعات؟",how_to_contact_support
"هل يمكنني التواصل مع قسم التسويق؟",how_to_contact_support
"هل يمكنني التواصل مع قسم الموارد البشرية؟",how_to_contact_support
"هل يمكنني التواصل مع قسم العلاقات العامة؟",how_to_contact_support
"هل يمكنني التواصل مع قسم الشؤون القانونية؟",how_to_contact_support
"هل يمكنني التواصل مع قسم تكنولوجيا المعلومات؟",how_to_contact_support
"هل يمكنني التواصل مع قسم المالية؟",how_to_contact_support
"هل يمكنني التواصل مع قسم العمليات؟",how_to_contact_support
"هل يمكنني التواصل مع قسم المشتريات؟",how_to_contact_support
"هل يمكنني التواصل مع قسم الخدمات اللوجستية؟",how_to_contact_support
"هل يمكنني التواصل مع قسم الجودة؟",how_to_contact_support
"هل يمكنني التواصل مع قسم التدريب؟",how_to_contact_support
"هل يمكنني التواصل مع قسم التطوير؟",how_to_contact_support
"هل يمكنني التواصل مع قسم البحث؟",how_to_contact_support
"هل يمكنني التواصل مع قسم الإنتاج؟",how_to_contact_support
"هل يمكنني التواصل مع قسم الصيانة؟",how_to_contact_support
"هل يمكنني التواصل مع قسم الأمن؟",how_to_contact_support
"هل يمكنني التواصل مع قسم السلامة؟",how_to_contact_support
"هل يمكنني التواصل مع قسم البيئة؟",how_to_contact_support
"هل يمكنني التواصل مع قسم الصحة؟",how_to_contact_support
"هل يمكنني التواصل مع قسم الطاقة؟",how_to_contact_support
"هل يمكنني التواصل مع قسم المياه؟",how_to_contact_support
"هل يمكنني التواصل مع قسم النفايات؟",how_to_contact_support
"هل يمكنني التواصل مع قسم النقل؟",how_to_contact_support
"هل يمكنني التواصل مع قسم الاتصالات؟",how_to_contact_support
"هل يمكنني التواصل مع قسم الإعلام؟",how_to_contact_support
"هل يمكنني التواصل مع قسم الإعلان؟",how_to_contact_support
"هل يمكنني التواصل مع قسم العلاقات الحكومية؟",how_to_contact_support
"هل يمكنني التواصل مع قسم العلاقات العامة؟",how_to_contact_support
"هل يمكنني التواصل مع قسم الشؤون القانونية؟",how_to_contact_support
"هل يمكنني التواصل مع قسم الموارد البشرية؟",how_to_contact_support
"هل يمكنني التواصل مع قسم المالية؟",how_to_contact_support
"رقمكم كام؟",how_to_contact_support
"أكلمكم إزاي؟",how_to_contact_support
"عايز أتواصل معاكم.",how_to_contact_support
"إيه إيميل خدمة العملاء؟",how_to_contact_support
"عندكم واتساب؟",how_to_contact_support
"بتفتحوا من كام لكام؟",how_to_contact_support
"ممكن أجي لكم الشركة؟",how_to_contact_support
"عنوانكم فين؟",how_to_contact_support
"فيه شات أكلمكم عليه؟",how_to_contact_support
"أوصلكم إزاي؟",how_to_contact_support
"ممكن لينك صفحتكم على فيسبوك؟",how_to_contact_support
"أحسن طريقة أتواصل بيها معاكم إيه؟",how_to_contact_support
"بتشتغلوا يوم الجمعة؟",how_to_contact_support
"هل فيه رقم طوارئ؟",how_to_contact_support
"عايز أكلم مدير.",how_to_contact_support
"إزاي أبعت شكوى؟",how_to_contact_support
"هل الدعم الفني شغال دلوقتي؟",how_to_contact_support
"فيه رقم غير ده؟",how_to_contact_support
"مواعيدكم إيه؟",how_to_contact_support
"ممكن حد يكلمني؟",how_to_contact_support
"How can I contact you?",how_to_contact_support
"What is the customer service number?",how_to_contact_support
"I want to talk to someone from support.",how_to_contact_support
"What is the contact email?",how_to_contact_support
"Is there a WhatsApp for contact?",how_to_contact_support
"What are your working hours?",how_to_contact_support
"Can I visit your office?",how_to_contact_support
"How do I reach the complaints department?",how_to_contact_support
"Is there any way for immediate contact?",how_to_contact_support
"I want to speak with a manager.",how_to_contact_support
"How can I send an inquiry?",how_to_contact_support
"Do you have a presence on social media?",how_to_contact_support
"What is the best time to call?",how_to_contact_support
"Can I get help outside of working hours?",how_to_contact_support
"Are there any charges for calls?",how_to_contact_support
"Can I request a callback?",how_to_contact_support
"Is there a FAQ section?",how_to_contact_support
"Can I contact the sales team?",how_to_contact_support
"Can I contact the marketing team?",how_to_contact_support
"Can I contact the HR team?",how_to_contact_support
"Can I contact the PR team?",how_to_contact_support
"Can I contact the legal team?",how_to_contact_support
"Can I contact the IT team?",how_to_contact_support
"Can I contact the finance team?",how_to_contact_support
"Can I contact the operations team?",how_to_contact_support
"Can I contact the procurement team?",how_to_contact_support
"Can I contact the logistics team?",how_to_contact_support
"Can I contact the quality team?",how_to_contact_support
"Can I contact the training team?",how_to_contact_support
"Can I contact the development team?",how_to_contact_support
"Can I contact the research team?",how_to_contact_support
"Can I contact the design team?",how_to_contact_support
"Can I contact the engineering team?",how_to_contact_support
"Can I contact the production team?",how_to_contact_support
"Can I contact the maintenance team?",how_to_contact_support
"Can I contact the security team?",how_to_contact_support
"Can I contact the safety team?",how_to_contact_support
"Can I contact the environment team?",how_to_contact_support
"Can I contact the health team?",how_to_contact_support
"Can I contact the energy team?",how_to_contact_support
"Can I contact the water team?",how_to_contact_support
"Can I contact the waste team?",how_to_contact_support
"Can I contact the transport team?",how_to_contact_support
"Can I contact the communications team?",how_to_contact_support
"Can I contact the media team?",how_to_contact_support
"Can I contact the advertising team?",how_to_contact_support
"Can I contact the government relations team?",how_to_contact_support
"Can I contact the public relations team?",how_to_contact_support
"Can I contact the legal affairs team?",how_to_contact_support
"Can I contact the human resources team?",how_to_contact_support
"Can I contact the finance team?",how_to_contact_support
"إيه نظام الكوينز عندكم؟",ask_about_loyalty_coins
"إزاي أستخدم الكوينز اللي معايا؟",ask_about_loyalty_coins
"الكوينز دي بتديني خصم كام؟",ask_about_loyalty_coins
"إزاي أجمع كوينز أكتر؟",ask_about_loyalty_coins
"هل الكوينز ليها تاريخ انتهاء صلاحية؟",ask_about_loyalty_coins
"كل كام جنيه بيديني كوين؟",ask_about_loyalty_coins
"هل يمكنني تحويل الكوينز لصديق؟",ask_about_loyalty_coins
"ما هي قيمة الكوين الواحدة بالجنيه؟",ask_about_loyalty_coins
"هل يمكنني استخدام الكوينز مع أكواد الخصم؟",ask_about_loyalty_coins
"أين يمكنني رؤية رصيد الكوينز الخاص بي؟",ask_about_loyalty_coins
"هل أحصل على كوينز على كل المنتجات؟",ask_about_loyalty_coins
"هل هناك مستويات في برنامج الولاء؟",ask_about_loyalty_coins
"كيف يمكنني استبدال الكوينز بمكافآت؟",ask_about_loyalty_coins
"هل يمكنني شراء كوينز؟",ask_about_loyalty_coins
"ماذا يحدث للكوينز الخاصة بي إذا قمت بإرجاع منتج؟",ask_about_loyalty_coins
"هل هناك أي عروض خاصة لجمع كوينز إضافية؟",ask_about_loyalty_coins
"هل يمكنني استخدام الكوينز لدفع تكاليف الشحن؟",ask_about_loyalty_coins
"هل هناك حد أقصى للكوينز التي يمكنني كسبها؟",ask_about_loyalty_coins
"كيف يمكنني الانضمام إلى برنامج الولاء؟",ask_about_loyalty_coins
"هل الكوينز الخاصة بي تنتقل معي إذا قمت بتغيير حسابي؟",ask_about_loyalty_coins
"هل يمكنني استخدام جزء من الكوينز الخاصة بي في طلب؟",ask_about_loyalty_coins
"هل هناك أي منتجات حصرية يمكن شراؤها بالكوينز؟",ask_about_loyalty_coins
"هل هناك أي رسوم مرتبطة ببرنامج الولاء؟",ask_about_loyalty_coins
"كيف يمكنني تتبع سجل كسب وإنفاق الكوينز؟",ask_about_loyalty_coins
"هل يمكنني الحصول على كوينز مقابل كتابة مراجعات للمنتجات؟",ask_about_loyalty_coins
"هل الكوينز قابلة للاسترداد نقدًا؟",ask_about_loyalty_coins
"هل هناك أي شركاء يمكنني كسب أو إنفاق الكوينز معهم؟",ask_about_loyalty_coins
"ما هي المزايا الأخرى لكوني عضوًا في برنامج الولاء؟",ask_about_loyalty_coins
"هل يمكنني استخدام الكوينز لشراء بطاقات هدايا؟",ask_about_loyalty_coins
"هل هناك تطبيق خاص ببرنامج الولاء؟",ask_about_loyalty_coins
"كيف يمكنني معرفة عدد الكوينز التي سأحصل عليها من عملية شراء؟",ask_about_loyalty_coins
"هل يمكنني إهداء الكوينز الخاصة بي؟",ask_about_loyalty_coins
"هل هناك أي شروط وأحكام لبرنامج الكوينز؟",ask_about_loyalty_coins
"هل يمكنني استخدام الكوينز في المتاجر الفعلية؟",ask_about_loyalty_coins
"هل يمكنني الحصول على كوينز مقابل الإحالات؟",ask_about_loyalty_coins
"ماذا يحدث إذا تم إغلاق حسابي؟ هل أفقد الكوينز؟",ask_about_loyalty_coins
"هل يمكنني الحصول على كوينز على المشتريات السابقة؟",ask_about_loyalty_coins
"هل هناك أي أيام ترويجية لكسب كوينز مضاعفة؟",ask_about_loyalty_coins
"هل يمكنني استخدام الكوينز لتغطية الضرائب؟",ask_about_loyalty_coins
"كيف يمكنني الإبلاغ عن مشكلة في رصيد الكوينز الخاص بي؟",ask_about_loyalty_coins
"هل هناك حد أدنى للكوينز للاستبدال؟",ask_about_loyalty_coins
"هل يمكنني استخدام الكوينز مع أي طريقة دفع؟",ask_about_loyalty_coins
"هل يمكنني كسب الكوينز على المشتريات الدولية؟",ask_about_loyalty_coins
"هل هناك تاريخ انتهاء صلاحية للمكافآت التي تم استبدالها؟",ask_about_loyalty_coins
"هل يمكنني إلغاء استبدال الكوينز؟",ask_about_loyalty_coins
"كيف يمكنني البقاء على اطلاع دائم بعروض الكوينز؟",ask_about_loyalty_coins
"الكوينز دي لازمتها إيه؟",ask_about_loyalty_coins
"أستعمل النقط إزاي؟",ask_about_loyalty_coins
"كل كام نقطة تديني خصم؟",ask_about_loyalty_coins
"أجمع نقط إزاي؟",ask_about_loyalty_coins
"النقط بتنتهي صلاحيتها؟",ask_about_loyalty_coins
"الجنيه بكام نقطة؟",ask_about_loyalty_coins
"ينفع أدي النقط بتاعتي لحد؟",ask_about_loyalty_coins
"النقطة تساوي كام جنيه؟",ask_about_loyalty_coins
"ينفع أستخدم نقط وخصم مع بعض؟",ask_about_loyalty_coins
"أشوف النقط بتاعتي فين؟",ask_about_loyalty_coins
"هل كل حاجة بشتريها بتديني نقط؟",ask_about_loyalty_coins
"إيه نظام برنامج الولاء بتاعكم؟",ask_about_loyalty_coins
"إزاي أبدل النقط؟",ask_about_loyalty_coins
"هل ممكن أشتري نقط؟",ask_about_loyalty_coins
"لو رجعت حاجة، النقط بتروح؟",ask_about_loyalty_coins
"فيه عروض على النقط؟",ask_about_loyalty_coins
"ممكن أدفع الشحن بالنقط؟",ask_about_loyalty_coins
"فيه ليميت للنقط؟",ask_about_loyalty_coins
"أشترك إزاي في برنامج النقط؟",ask_about_loyalty_coins
"رصيدي من النقط كام؟",ask_about_loyalty_coins
"What's the deal with your coins system?",ask_about_loyalty_coins
"How do I use the coins I have?",ask_about_loyalty_coins
"How much of a discount do these coins give me?",ask_about_loyalty_coins
"How can I collect more coins?",ask_about_loyalty_coins
"Do the coins have an expiration date?",ask_about_loyalty_coins
"How many pounds do I need to spend to get one coin?",ask_about_loyalty_coins
"Can I transfer my coins to a friend?",ask_about_loyalty_coins
"What is the value of one coin in pounds?",ask_about_loyalty_coins
"Can I use coins along with discount codes?",ask_about_loyalty_coins
"Where can I see my coin balance?",ask_about_loyalty_coins
"Do I get coins on all products?",ask_about_loyalty_coins
"Are there tiers in the loyalty program?",ask_about_loyalty_coins
"How can I redeem my coins for rewards?",ask_about_loyalty_coins
"Can I buy coins?",ask_about_loyalty_coins
"What happens to my coins if I return a product?",ask_about_loyalty_coins
"Are there any special offers to collect extra coins?",ask_about_loyalty_coins
"Can I use my coins to pay for shipping costs?",ask_about_loyalty_coins
"Is there a maximum number of coins I can earn?",ask_about_loyalty_coins
"How can I join the loyalty program?",ask_about_loyalty_coins
"Do my coins transfer if I change my account?",ask_about_loyalty_coins
"Can I use a portion of my coins on an order?",ask_about_loyalty_coins
"Are there any exclusive products that can be bought with coins?",ask_about_loyalty_coins
"Are there any fees associated with the loyalty program?",ask_about_loyalty_coins
"How can I track my coin earning and spending history?",ask_about_loyalty_coins
"Can I get coins for writing product reviews?",ask_about_loyalty_coins
"Are the coins redeemable for cash?",ask_about_loyalty_coins
"Are there any partners where I can earn or spend coins?",ask_about_loyalty_coins
"What are the other benefits of being a loyalty program member?",ask_about_loyalty_coins
"Can I use my coins to buy gift cards?",ask_about_loyalty_coins
"Is there a dedicated app for the loyalty program?",ask_about_loyalty_coins
"How can I know how many coins I'll get from a purchase?",ask_about_loyalty_coins
"Can I gift my coins?",ask_about_loyalty_coins
"Are there any terms and conditions for the coins program?",ask_about_loyalty_coins
"Can I use my coins in physical stores?",ask_about_loyalty_coins
"Can I get coins for referrals?",ask_about_loyalty_coins
"What happens if my account is closed? Do I lose my coins?",ask_about_loyalty_coins
"Can I get coins on past purchases?",ask_about_loyalty_coins
"Are there any promotional days for earning double coins?",ask_about_loyalty_coins
"Can I use my coins to cover taxes?",ask_about_loyalty_coins
"How do I report an issue with my coin balance?",ask_about_loyalty_coins
"Is there a minimum number of coins for redemption?",ask_about_loyalty_coins
"Can I use my coins with any payment method?",ask_about_loyalty_coins
"Can I earn coins on international purchases?",ask_about_loyalty_coins
"Is there an expiration date for redeemed rewards?",ask_about_loyalty_coins
"Can I cancel a coin redemption?",ask_about_loyalty_coins
"How can I stay updated on coin offers?",ask_about_loyalty_coins
"الجو عامل إيه النهاردة؟",out_of_scope
"قولي نكتة.",out_of_scope
"إنت مين؟",out_of_scope
"صباح الخير.",out_of_scope
"شكرا.",out_of_scope
"عايز ألغي الأوردر.",out_of_scope
"إزيك؟",out_of_scope
"ممكن مساعدة في الواجب؟",out_of_scope
"اسمك إيه؟",out_of_scope
"أنا زهقان.",out_of_scope
"مين كسب ماتش الأهلي؟",out_of_scope
"مع السلامة.",out_of_scope
"ممكن رقم تليفونك؟",out_of_scope
"ساعدني في حل المسألة دي.",out_of_scope
"عايز أغير كلمة السر.",out_of_scope
"ما هو تاريخ اليوم؟",out_of_scope
"هل يمكنك تشغيل أغنية؟",out_of_scope
"ما هي عاصمة فرنسا؟",out_of_scope
"احكيلي قصة.",out_of_scope
"هل تؤمن بالفضائيين؟",out_of_scope
"ما هو لونك المفضل؟",out_of_scope
